Date,Time,Name,Location,City,St,Zip,Latitude,Longitude,Distance,Speed,Heading,Flags
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:34:53 AM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.329998,-80.533856,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:35:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.342722,-80.543680,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:36:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.355464,-80.553528,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:37:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.368204,-80.563368,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:38:53 AM EST,-,19996 Us-27n,Belle Glade,FL ,33430,26.380940,-80.573208,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:39:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.393688,-80.583072,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:40:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.406450,-80.592920,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:41:53 AM EST,-,17564 Us-27n,Belle Glade,FL ,33430,26.419192,-80.602784,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:42:53 AM EST,-,16048 Us-27n,Belle Glade,FL ,33430,26.431876,-80.612656,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:43:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.444608,-80.622528,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:44:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.457324,-80.632384,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:45:53 AM EST,-,16514 Us-27n,Belle Glade,FL ,33430,26.470054,-80.642272,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:46:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.482776,-80.652160,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:47:53 AM EST,-,12294 Us-27n,Belle Glade,FL ,33430,26.495492,-80.662040,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:48:53 AM EST,-,11740 Us-27n,Belle Glade,FL ,33430,26.508212,-80.671912,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:49:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.520962,-80.681768,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:50:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.533666,-80.691680,1.1,64,NW (326°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:51:53 AM EST,-,8558 Us-27n,Belle Glade,FL ,33430,26.546372,-80.701600,1.1,64,NW (325°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:52:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.558522,-80.710432,1.1,60,N (358°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:53:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.573208,-80.710520,1.0,60,N (359°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:54:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.588390,-80.710856,1.0,62,N (359°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:55:53 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.603790,-80.711280,1.1,63,N (359°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:56:53 AM EST,-,Cr-827,Belle Glade,FL ,33430,26.610004,-80.708992,0.6,34,E (88°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:57:53 AM EST,-,Cr-827,Belle Glade,FL ,33430,26.610008,-80.695896,0.8,48,E (90°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:58:53 AM EST,-,Cr-827,Belle Glade,FL ,33430,26.611802,-80.681520,0.9,53,E (78°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,8:59:53 AM EST,-,Cr-827a,Belle Glade,FL ,33430,26.613916,-80.672136,0.6,36,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:00:53 AM EST,-,Cr-827a,Belle Glade,FL ,33430,26.622596,-80.671936,0.6,35,N (1°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:01:53 AM EST,-,Cr-827a,Belle Glade,FL ,33430,26.635410,-80.671600,0.9,52,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:02:53 AM EST,-,Cr-827a,Belle Glade,FL ,33430,26.648570,-80.671192,0.9,54,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:03:53 AM EST,-,Cr-827a,Belle Glade,FL ,33430,26.660952,-80.670832,0.9,51,N (1°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:04:53 AM EST,-,1373 S Main St,Belle Glade,FL ,33430,26.667016,-80.670640,0.4,25,N (14°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:05:53 AM EST,-,913 S Main St,Belle Glade,FL ,33430,26.674776,-80.670304,0.5,31,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:06:53 AM EST,-,735 S Main St,Belle Glade,FL ,33430,26.677628,-80.670208,0.2,12,N (4°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:07:53 AM EST,-,535 S Main St,Belle Glade,FL ,33430,26.681688,-80.668048,0.3,18,NE (30°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:08:53 AM EST,-,185 S Main St,Belle Glade,FL ,33430,26.685048,-80.667688,0.3,14,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:09:53 AM EST,-,101 S Main St,Belle Glade,FL ,33430,26.685692,-80.667680,0.0,3,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:10:53 AM EST,-,731 N Main St,Belle Glade,FL ,33430,26.692518,-80.667680,0.5,28,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:11:53 AM EST,-,1456 N Main St,Belle Glade,FL ,33430,26.703420,-80.667872,0.8,45,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:12:53 AM EST,-,2442 N Main St,Belle Glade,FL ,33430,26.715628,-80.667912,0.9,50,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:13:53 AM EST,-,2992 N Main St,Belle Glade,FL ,33430,26.725536,-80.666872,0.7,41,N (17°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:14:53 AM EST,-,2992 N Main St,Belle Glade,FL ,33430,26.725538,-80.666872,0.0,0,N (13°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:15:53 AM EST,-,3136 Us-98,Belle Glade,FL ,33430,26.728442,-80.665896,0.2,23,N (19°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:16:53 AM EST,-,Us-98,Belle Glade,FL ,33430,26.740968,-80.661944,0.9,53,N (16°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:17:53 AM EST,-,Us-98,Belle Glade,FL ,33430,26.755432,-80.659712,1.0,60,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:18:53 AM EST,-,Us-98,Belle Glade,FL ,33430,26.769024,-80.658816,1.0,57,NE (49°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:19:53 AM EST,-,Us-98,Belle Glade,FL ,33430,26.778596,-80.653272,0.9,54,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:20:53 AM EST,-,1876 Belle Glade Rd,Pahokee,FL ,33476,26.791520,-80.653280,0.9,53,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:21:53 AM EST,-,1174 Belle Glade Rd,Pahokee,FL ,33476,26.804236,-80.653256,0.9,52,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:22:53 AM EST,-,101 N State Market Rd,Pahokee,FL ,33476,26.812824,-80.653448,0.6,35,NE (27°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:23:53 AM EST,-,232 N State Market Rd,Pahokee,FL ,33476,26.822776,-80.647736,0.8,46,NE (27°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:24:53 AM EST,-,750 N State Market Rd,Pahokee,FL ,33476,26.835222,-80.644400,0.9,53,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:25:53 AM EST,-,2766 E Main St,Pahokee,FL ,33476,26.844328,-80.643928,0.7,37,NE (31°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:26:53 AM EST,-,3430 E Main St,Pahokee,FL ,33476,26.852742,-80.638024,0.7,40,NE (32°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:27:53 AM EST,-,12412 Everglades Ave,Canal Point,FL ,33438,26.860532,-80.632184,0.6,38,NE (34°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:28:53 AM EST,-,12518 Everglades Ave,Canal Point,FL ,33438,26.861958,-80.631088,0.1,7,NE (33°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:29:53 AM EST,-,12870 Us-98,Canal Point,FL ,33438,26.866862,-80.628952,0.5,25,NE (35°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:30:53 AM EST,-,13376 Us-98,Canal Point,FL ,33438,26.876204,-80.622024,0.8,46,NE (34°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:31:53 AM EST,-,14116 Us-98,Canal Point,FL ,33438,26.888854,-80.614296,1.0,59,NE (26°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:32:53 AM EST,-,15296 Us-98,Canal Point,FL ,33438,26.903460,-80.611032,1.1,61,N (359°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:33:53 AM EST,-,16394 Us-98,Canal Point,FL ,33438,26.918796,-80.613304,1.1,64,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:34:53 AM EST,-,17396 Us-98,Canal Point,FL ,33438,26.934144,-80.611048,1.1,64,N (8°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:35:53 AM EST,-,18398 Us-98,Canal Point,FL ,33438,26.949234,-80.609456,1.1,62,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:36:53 AM EST,-,19641 Sw Conners Hwy,Canal Point,FL ,33438,26.964366,-80.610240,1.0,62,N (352°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:37:53 AM EST,-,Sw Conners Hwy,Canal Point,FL ,33438,26.977768,-80.614288,1.0,57,NW (336°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:38:53 AM EST,-,17489 Sw Conners Hwy,Canal Point,FL ,33438,26.991466,-80.618680,1.0,58,N (349°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:39:53 AM EST,-,16343 Sw Conners Hwy,Canal Point,FL ,33438,27.005740,-80.623840,1.0,62,N (340°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:40:53 AM EST,-,15237 Sw Conners Hwy,Okeechobee,FL ,34974,27.019428,-80.629616,1.0,60,N (340°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:41:53 AM EST,-,14213 Sw Conners Hwy,Okeechobee,FL ,34974,27.031984,-80.634936,0.9,55,N (340°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:42:53 AM EST,-,13179 Sw Conners Hwy,Okeechobee,FL ,34974,27.044514,-80.640216,1.0,55,N (340°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:43:53 AM EST,-,12585 Sw Conners Hwy,Okeechobee,FL ,34974,27.051700,-80.643456,0.5,31,NW (334°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:44:53 AM EST,-,12585 Sw Conners Hwy,Okeechobee,FL ,34974,27.051694,-80.643456,0.0,0,NW (334°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:45:53 AM EST,-,12585 Sw Conners Hwy,Okeechobee,FL ,34974,27.051690,-80.643456,0.0,0,NW (334°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:46:39 AM EST,-,12585 Sw Conners Hwy,Okeechobee,FL ,34974,27.051690,-80.643456,0.0,0,NW (334°),G----I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:46:46 AM EST,-,12569 Sw Conners Hwy,Okeechobee,FL ,34974,27.051856,-80.643568,0.0,7,NW (334°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:47:46 AM EST,-,11793 Sw Conners Hwy,Okeechobee,FL ,34974,27.061064,-80.648112,0.7,41,NW (337°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:48:46 AM EST,-,10737 Sw Conners Hwy,Okeechobee,FL ,34974,27.073626,-80.654304,0.9,56,NW (337°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:49:46 AM EST,-,9645 Sw Conners Hwy,Okeechobee,FL ,34974,27.087916,-80.657184,1.1,60,N (358°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:50:46 AM EST,-,8071 Sw Conners Hwy,Okeechobee,FL ,34974,27.101658,-80.658296,1.0,57,NW (333°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:51:46 AM EST,-,7489 Sw Conners Hwy,Okeechobee,FL ,34974,27.114194,-80.667232,1.1,61,NW (316°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:52:46 AM EST,-,14317 Us-98,Okeechobee,FL ,34974,27.124400,-80.679768,1.0,62,NW (317°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:53:46 AM EST,-,13367 Us-98,Okeechobee,FL ,34974,27.136274,-80.688128,1.0,58,NW (332°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:54:46 AM EST,-,12635 Us-98,Okeechobee,FL ,34974,27.147272,-80.695600,0.9,52,NW (327°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:55:46 AM EST,-,11394 Se 126th Blvd,Okeechobee,FL ,34974,27.152638,-80.690680,0.5,31,NE (46°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:56:46 AM EST,-,9466 Se 126th Blvd,Okeechobee,FL ,34974,27.160832,-80.682616,0.8,45,NE (38°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:57:46 AM EST,-,13687 Sr-710,Okeechobee,FL ,34974,27.164952,-80.686208,0.4,26,NW (307°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:58:46 AM EST,-,7586 Se 128th Ave,Okeechobee,FL ,34974,27.171450,-80.694000,0.7,41,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,9:59:46 AM EST,-,6560 Se 128th Ave,Okeechobee,FL ,34974,27.184000,-80.694072,0.9,51,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:00:46 AM EST,-,5058 Se 128th Ave,Okeechobee,FL ,34974,27.198092,-80.693944,1.0,58,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:01:46 AM EST,-,3472 Se 128th Ave,Okeechobee,FL ,34974,27.212650,-80.694088,1.0,59,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:02:46 AM EST,-,2116 Se 128th Ave,Okeechobee,FL ,34974,27.225650,-80.694216,0.9,53,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:03:46 AM EST,-,528 Se 128th Ave,Okeechobee,FL ,34974,27.239866,-80.694352,1.0,58,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:04:46 AM EST,-,1222 Ne 128th Ave,Okeechobee,FL ,34974,27.255142,-80.694448,1.1,63,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:05:46 AM EST,-,2876 Ne 128th Ave,Okeechobee,FL ,34974,27.270612,-80.694616,1.1,63,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:06:46 AM EST,-,4136 Ne 128th Ave,Okeechobee,FL ,34974,27.281682,-80.696072,0.8,46,N (351°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:07:46 AM EST,-,5142 Ne 128th Ave,Okeechobee,FL ,34974,27.290450,-80.697280,0.6,36,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:08:46 AM EST,-,5230 Ne 128th Ave,Okeechobee,FL ,34972,27.291488,-80.697264,0.1,7,N (359°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:09:46 AM EST,-,6286 Ne 128th Ave,Okeechobee,FL ,34972,27.302976,-80.697264,0.8,47,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:10:46 AM EST,-,7285 Ne 128th Ave,Okeechobee,FL ,34972,27.315244,-80.697272,0.9,50,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:11:46 AM EST,-,8795 Ne 128th Ave,Okeechobee,FL ,34972,27.326776,-80.697104,0.8,47,N (0°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:12:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.338554,-80.696840,0.8,48,N (3°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:13:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.339500,-80.696128,0.1,7,E (98°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:14:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.339496,-80.696128,0.0,0,E (98°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:15:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.339496,-80.696128,0.0,0,E (98°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:16:14 AM EST,-,R_01,Okeechobee,FL ,34972,27.339496,-80.696120,0.0,0,E (98°),G----I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:23:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.339392,-80.695552,0.0,0,E (101°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:24:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.339352,-80.695328,0.0,0,E (101°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:25:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.339214,-80.694496,0.1,3,E (100°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:26:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.338830,-80.690104,0.3,17,NE (38°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:27:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.341034,-80.688528,0.3,16,E (90°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:28:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.340818,-80.685704,0.2,10,E (111°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:29:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.340818,-80.685712,0.0,0,E (111°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:30:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.340774,-80.685472,0.0,1,E (98°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:31:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.338560,-80.684600,0.2,10,SE (144°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:32:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.338688,-80.681976,0.2,12,W (282°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:33:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.339616,-80.683424,0.2,8,N (358°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:34:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.339878,-80.683376,0.0,1,N (357°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:35:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.339878,-80.683376,0.0,0,N (357°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:36:35 AM EST,-,R_01,Okeechobee,FL ,34972,27.339878,-80.683376,0.0,0,N (357°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:36:39 AM EST,-,R_01,Okeechobee,FL ,34972,27.339878,-80.683376,0.0,0,N (357°),G----I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:39:12 AM EST,-,R_01,Okeechobee,FL ,34972,27.340090,-80.683384,0.0,0,N (358°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:40:12 AM EST,-,R_01,Okeechobee,FL ,34972,27.340344,-80.683152,0.1,4,W (255°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:41:12 AM EST,-,R_01,Okeechobee,FL ,34972,27.340722,-80.682624,0.0,2,NE (47°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:42:12 AM EST,-,R_01,Okeechobee,FL ,34972,27.340742,-80.682584,0.0,0,NE (43°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:43:12 AM EST,-,R_01,Okeechobee,FL ,34972,27.340742,-80.682584,0.0,0,NE (43°),G----I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:44:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.340492,-80.682968,0.0,0,SW (229°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:45:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.338900,-80.683520,0.2,7,S (182°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:46:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.338680,-80.683432,0.0,1,SE (129°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:47:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.338680,-80.683432,0.0,0,SE (129°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:48:46 AM EST,-,R_01,Okeechobee,FL ,34972,27.338682,-80.683432,0.0,0,SE (129°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:48:55 AM EST,-,R_01,Okeechobee,FL ,34972,27.338682,-80.683432,0.0,0,SE (129°),G----I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:57:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.338664,-80.683248,0.0,0,E (97°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:58:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.338378,-80.682208,0.1,6,W (260°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,10:59:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.339374,-80.684648,0.2,12,N (2°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:00:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.341046,-80.686408,0.2,11,W (272°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:01:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.341148,-80.690216,0.2,14,W (278°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:02:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.338558,-80.690488,0.2,12,SW (226°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:03:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.339050,-80.693456,0.2,11,W (285°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:04:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.339490,-80.695312,0.2,6,W (281°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:05:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.339482,-80.695320,0.0,0,W (281°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:06:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.339494,-80.695360,0.0,0,W (281°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:07:04 AM EST,-,R_01,Okeechobee,FL ,34972,27.338194,-80.696984,0.2,11,S (182°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:08:04 AM EST,-,8723 Ne 128th Ave,Okeechobee,FL ,34972,27.326248,-80.697168,0.8,49,S (180°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:09:04 AM EST,-,7155 Ne 128th Ave,Okeechobee,FL ,34972,27.313744,-80.697352,0.9,51,S (179°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:10:04 AM EST,-,6013 Ne 128th Ave,Okeechobee,FL ,34972,27.300558,-80.697344,1.0,54,S (180°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:11:04 AM EST,-,5213 Ne 128th Ave,Okeechobee,FL ,34972,27.291158,-80.697384,0.6,38,S (182°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:12:04 AM EST,-,4463 Ne 128th Ave,Okeechobee,FL ,34974,27.284192,-80.696640,0.5,31,S (171°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:13:04 AM EST,-,3189 Ne 128th Ave,Okeechobee,FL ,34974,27.270548,-80.694704,1.0,56,S (179°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:14:04 AM EST,-,2067 Ne 128th Ave,Okeechobee,FL ,34974,27.256298,-80.694568,1.0,58,S (179°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,11:15:04 AM EST,-,351 Se 128th Ave,Okeechobee,FL ,34974,27.241396,-80.694448,1.1,61,S (180°),G--M-I--
